poi_id_center,center_poi,context_osm
4ab92827f964a520417e20e3,Office,roads_tunnel_yes
4ab92827f964a520417e20e3,Office,roads_tunnel_yes
4da8800143a12d0c26532ae7,Building,roads_access_designated
4da8800143a12d0c26532ae7,Building,roads_foot_designated
4da8800143a12d0c26532ae7,Building,roads_highway_secondary
4da8800143a12d0c26532ae7,Building,roads_highway_primary
4da8800143a12d0c26532ae7,Building,roads_junction_circular
4da8800143a12d0c26532ae7,Building,roads_oneway_no
4da8800143a12d0c26532ae7,Building,roads_oneway_yes
4da8800143a12d0c26532ae7,Building,roads_railway_subway
4da8800143a12d0c26532ae7,Building,roads_railway_subway
4da8800143a12d0c26532ae7,Building,roads_railway_ventilation_shaft
4da8800143a12d0c26532ae7,Building,roads_route_bicycle
4da8800143a12d0c26532ae7,Building,roads_service_crossover
4da8800143a12d0c26532ae7,Building,roads_surface_asphalt
4da8800143a12d0c26532ae7,Building,roads_surface_asphalt
4da8800143a12d0c26532ae7,Building,roads_tunnel_yes
4da8800143a12d0c26532ae7,Building,roads_tunnel_yes
4bfe777ce529c928955bbc8c,Office,roads_access_designated
4bfe777ce529c928955bbc8c,Office,roads_bicycle_yes
4bfe777ce529c928955bbc8c,Office,roads_foot_designated
4bfe777ce529c928955bbc8c,Office,roads_highway_secondary
4bfe777ce529c928955bbc8c,Office,roads_highway_primary
4bfe777ce529c928955bbc8c,Office,roads_oneway_no
4bfe777ce529c928955bbc8c,Office,roads_oneway_yes
4bfe777ce529c928955bbc8c,Office,roads_railway_subway
4bfe777ce529c928955bbc8c,Office,roads_railway_subway
4bfe777ce529c928955bbc8c,Office,roads_surface_concrete
4bfe777ce529c928955bbc8c,Office,roads_surface_asphalt
4bfe777ce529c928955bbc8c,Office,roads_tunnel_yes
4bfe777ce529c928955bbc8c,Office,roads_tunnel_yes
4fa2c66ae4b0dc1d01359ad5,Office,roads_bicycle_yes
4fa2c66ae4b0dc1d01359ad5,Office,roads_highway_secondary
4fa2c66ae4b0dc1d01359ad5,Office,roads_highway_primary
4fa2c66ae4b0dc1d01359ad5,Office,roads_oneway_yes
4fa2c66ae4b0dc1d01359ad5,Office,roads_railway_subway
4fa2c66ae4b0dc1d01359ad5,Office,roads_railway_subway
4fa2c66ae4b0dc1d01359ad5,Office,roads_surface_asphalt
4fa2c66ae4b0dc1d01359ad5,Office,roads_tunnel_yes
4fa2c66ae4b0dc1d01359ad5,Office,roads_tunnel_yes
4c15539e77cea593430ed260,Dessert Shop,roads_bicycle_yes
4c15539e77cea593430ed260,Dessert Shop,roads_highway_secondary
4c15539e77cea593430ed260,Dessert Shop,roads_oneway_yes
4c15539e77cea593430ed260,Dessert Shop,roads_railway_ventilation_shaft
4c15539e77cea593430ed260,Dessert Shop,roads_railway_subway
4c15539e77cea593430ed260,Dessert Shop,roads_railway_subway
4c15539e77cea593430ed260,Dessert Shop,roads_service_crossover
4c15539e77cea593430ed260,Dessert Shop,roads_service_siding
4c15539e77cea593430ed260,Dessert Shop,roads_service_yard
4c15539e77cea593430ed260,Dessert Shop,roads_surface_asphalt
4c15539e77cea593430ed260,Dessert Shop,roads_tunnel_yes
4c15539e77cea593430ed260,Dessert Shop,roads_tunnel_yes
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_highway_secondary
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_highway_secondary
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_highway_secondary_link
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_oneway_no
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_oneway_yes
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_railway_subway
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_railway_subway
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_railway_ventilation_shaft
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_surface_asphalt
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_surface_paved
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_tunnel_yes
4f2c4658e4b0d46487ab0a1e,College Academic Building,roads_tunnel_yes
4e3ae8a418a80688f96d7583,Park,roads_access_yes
4e3ae8a418a80688f96d7583,Park,roads_access_permissive
4e3ae8a418a80688f96d7583,Park,roads_bicycle_no
4e3ae8a418a80688f96d7583,Park,roads_bicycle_yes
4e3ae8a418a80688f96d7583,Park,roads_bridge_yes
4e3ae8a418a80688f96d7583,Park,roads_foot_no
4e3ae8a418a80688f96d7583,Park,roads_highway_secondary
4e3ae8a418a80688f96d7583,Park,roads_highway_primary
4e3ae8a418a80688f96d7583,Park,roads_highway_primary
4e3ae8a418a80688f96d7583,Park,roads_horse_no
4e3ae8a418a80688f96d7583,Park,roads_oneway_no
4e3ae8a418a80688f96d7583,Park,roads_oneway_yes
4e3ae8a418a80688f96d7583,Park,roads_public_transport_stop_position
4e3ae8a418a80688f96d7583,Park,roads_railway_subway
4e3ae8a418a80688f96d7583,Park,roads_surface_asphalt
4e3ae8a418a80688f96d7583,Park,roads_surface_asphalt
4ae634e0f964a5209ba521e3,Bus Station,roads_access_designated
4ae634e0f964a5209ba521e3,Bus Station,roads_foot_designated
4ae634e0f964a5209ba521e3,Bus Station,roads_highway_secondary
4ae634e0f964a5209ba521e3,Bus Station,roads_highway_secondary
4ae634e0f964a5209ba521e3,Bus Station,roads_highway_primary
4ae634e0f964a5209ba521e3,Bus Station,roads_oneway_no
4ae634e0f964a5209ba521e3,Bus Station,roads_oneway_yes
4ae634e0f964a5209ba521e3,Bus Station,roads_oneway_yes
4ae634e0f964a5209ba521e3,Bus Station,roads_surface_asphalt
4ae634e0f964a5209ba521e3,Bus Station,roads_surface_asphalt
4b6ecd58f964a5203acb2ce3,Bakery,roads_bicycle_yes
4b6ecd58f964a5203acb2ce3,Bakery,roads_highway_secondary
4b6ecd58f964a5203acb2ce3,Bakery,roads_highway_primary
4b6ecd58f964a5203acb2ce3,Bakery,roads_oneway_no
4b6ecd58f964a5203acb2ce3,Bakery,roads_oneway_yes
4b6ecd58f964a5203acb2ce3,Bakery,roads_surface_asphalt
4b6ecd58f964a5203acb2ce3,Bakery,roads_surface_asphalt
4b722301f964a52079702de3,Subway,roads_bridge_yes
4b722301f964a52079702de3,Subway,roads_bridge_yes
4b722301f964a52079702de3,Subway,roads_highway_secondary
4b722301f964a52079702de3,Subway,roads_highway_primary
4b722301f964a52079702de3,Subway,roads_oneway_yes
4b722301f964a52079702de3,Subway,roads_railway_subway
4b722301f964a52079702de3,Subway,roads_railway_subway
4b722301f964a52079702de3,Subway,roads_surface_asphalt
4b722301f964a52079702de3,Subway,roads_surface_asphalt
4e51dcc76284416669b03aec,Home (private),roads_bicycle_no
4e51dcc76284416669b03aec,Home (private),roads_bicycle_use_sidepath
4e51dcc76284416669b03aec,Home (private),roads_bridge_yes
4e51dcc76284416669b03aec,Home (private),roads_covered_yes
4e51dcc76284416669b03aec,Home (private),roads_embankment_yes
4e51dcc76284416669b03aec,Home (private),roads_foot_no
4e51dcc76284416669b03aec,Home (private),roads_foot_use_sidepath
4e51dcc76284416669b03aec,Home (private),roads_highway_motorway_link
4e51dcc76284416669b03aec,Home (private),roads_highway_motorway
4e51dcc76284416669b03aec,Home (private),roads_highway_trunk
4e51dcc76284416669b03aec,Home (private),roads_highway_trunk_link
4e51dcc76284416669b03aec,Home (private),roads_highway_secondary
4e51dcc76284416669b03aec,Home (private),roads_highway_primary
4e51dcc76284416669b03aec,Home (private),roads_highway_primary_link
4e51dcc76284416669b03aec,Home (private),roads_horse_no
4e51dcc76284416669b03aec,Home (private),roads_oneway_yes
4e51dcc76284416669b03aec,Home (private),roads_railway_subway
4e51dcc76284416669b03aec,Home (private),roads_railway_abandoned
4e51dcc76284416669b03aec,Home (private),roads_railway_disused
4e51dcc76284416669b03aec,Home (private),roads_surface_concrete
4e51dcc76284416669b03aec,Home (private),roads_surface_asphalt
4e51dcc76284416669b03aec,Home (private),roads_toll_no
4e51dcc76284416669b03aec,Home (private),roads_tunnel_yes
45e309edf964a52035431fe3,Mexican Restaurant,roads_bicycle_yes
45e309edf964a52035431fe3,Mexican Restaurant,roads_highway_secondary
45e309edf964a52035431fe3,Mexican Restaurant,roads_oneway_yes
45e309edf964a52035431fe3,Mexican Restaurant,roads_railway_subway
45e309edf964a52035431fe3,Mexican Restaurant,roads_railway_subway
45e309edf964a52035431fe3,Mexican Restaurant,roads_surface_asphalt
45e309edf964a52035431fe3,Mexican Restaurant,roads_tunnel_yes
45e309edf964a52035431fe3,Mexican Restaurant,roads_tunnel_yes
4f64c9d7e4b0c65cc49a0711,Bar,roads_highway_secondary
4f64c9d7e4b0c65cc49a0711,Bar,roads_highway_secondary
4f64c9d7e4b0c65cc49a0711,Bar,roads_highway_primary
4f64c9d7e4b0c65cc49a0711,Bar,roads_oneway_yes
4f64c9d7e4b0c65cc49a0711,Bar,roads_oneway_yes
4f64c9d7e4b0c65cc49a0711,Bar,roads_surface_asphalt
4f64c9d7e4b0c65cc49a0711,Bar,roads_surface_asphalt
4416912af964a52004311fe3,Bar,roads_access_yes
4416912af964a52004311fe3,Bar,roads_foot_designated
4416912af964a52004311fe3,Bar,roads_foot_use_sidepath
4416912af964a52004311fe3,Bar,roads_highway_secondary
4416912af964a52004311fe3,Bar,roads_highway_primary
4416912af964a52004311fe3,Bar,roads_oneway_no
4416912af964a52004311fe3,Bar,roads_oneway_yes
4416912af964a52004311fe3,Bar,roads_railway_subway
4416912af964a52004311fe3,Bar,roads_railway_rail
4416912af964a52004311fe3,Bar,roads_railway_rail
4416912af964a52004311fe3,Bar,roads_service_spur
4416912af964a52004311fe3,Bar,roads_service_yard
4416912af964a52004311fe3,Bar,roads_service_crossover
4416912af964a52004311fe3,Bar,roads_service_siding
4416912af964a52004311fe3,Bar,roads_surface_asphalt
4416912af964a52004311fe3,Bar,roads_tunnel_yes
4416912af964a52004311fe3,Bar,roads_tunnel_yes
4416912af964a52004311fe3,Bar,roads_tunnel_yes
4b513073f964a5209b4627e3,Bar,roads_bicycle_yes
4b513073f964a5209b4627e3,Bar,roads_highway_secondary
4b513073f964a5209b4627e3,Bar,roads_highway_secondary
4b513073f964a5209b4627e3,Bar,roads_highway_secondary_link
4b513073f964a5209b4627e3,Bar,roads_oneway_no
4b513073f964a5209b4627e3,Bar,roads_oneway_yes
4b513073f964a5209b4627e3,Bar,roads_railway_subway
4b513073f964a5209b4627e3,Bar,roads_railway_subway
4b513073f964a5209b4627e3,Bar,roads_surface_asphalt
4b513073f964a5209b4627e3,Bar,roads_surface_asphalt
4b513073f964a5209b4627e3,Bar,roads_tunnel_yes
4b513073f964a5209b4627e3,Bar,roads_tunnel_yes
4ae83a36f964a52042ae21e3,Government Building,roads_bicycle_yes
4ae83a36f964a52042ae21e3,Government Building,roads_foot_use_sidepath
4ae83a36f964a52042ae21e3,Government Building,roads_highway_secondary
4ae83a36f964a52042ae21e3,Government Building,roads_highway_primary
4ae83a36f964a52042ae21e3,Government Building,roads_oneway_yes
4ae83a36f964a52042ae21e3,Government Building,roads_railway_subway
4ae83a36f964a52042ae21e3,Government Building,roads_railway_subway
4ae83a36f964a52042ae21e3,Government Building,roads_service_spur
4ae83a36f964a52042ae21e3,Government Building,roads_surface_asphalt
4ae83a36f964a52042ae21e3,Government Building,roads_tunnel_yes
4ae83a36f964a52042ae21e3,Government Building,roads_tunnel_yes
49ff6b95f964a5201f701fe3,Bar,roads_bicycle_no
49ff6b95f964a5201f701fe3,Bar,roads_bridge_viaduct
49ff6b95f964a5201f701fe3,Bar,roads_bridge_yes
49ff6b95f964a5201f701fe3,Bar,roads_foot_no
49ff6b95f964a5201f701fe3,Bar,roads_highway_trunk
49ff6b95f964a5201f701fe3,Bar,roads_highway_secondary
49ff6b95f964a5201f701fe3,Bar,roads_highway_primary
49ff6b95f964a5201f701fe3,Bar,roads_oneway_no
49ff6b95f964a5201f701fe3,Bar,roads_oneway_yes
49ff6b95f964a5201f701fe3,Bar,roads_railway_subway
49ff6b95f964a5201f701fe3,Bar,roads_railway_rail
49ff6b95f964a5201f701fe3,Bar,roads_service_crossover
49ff6b95f964a5201f701fe3,Bar,roads_service_yard
49ff6b95f964a5201f701fe3,Bar,roads_surface_concrete
49ff6b95f964a5201f701fe3,Bar,roads_surface_asphalt
49ff6b95f964a5201f701fe3,Bar,roads_tunnel_yes
4bd254bd77b29c743da18e82,Bar,roads_bicycle_no
4bd254bd77b29c743da18e82,Bar,roads_foot_no
4bd254bd77b29c743da18e82,Bar,roads_highway_motorway_link
4bd254bd77b29c743da18e82,Bar,roads_highway_motorway
4bd254bd77b29c743da18e82,Bar,roads_highway_secondary
4bd254bd77b29c743da18e82,Bar,roads_highway_secondary
4bd254bd77b29c743da18e82,Bar,roads_horse_no
4bd254bd77b29c743da18e82,Bar,roads_oneway_no
4bd254bd77b29c743da18e82,Bar,roads_oneway_yes
4bd254bd77b29c743da18e82,Bar,roads_oneway_yes
4bd254bd77b29c743da18e82,Bar,roads_surface_concrete
4bd254bd77b29c743da18e82,Bar,roads_surface_asphalt
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_bicycle_no
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_foot_no
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_highway_motorway_link
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_highway_motorway
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_highway_secondary
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_highway_primary
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_horse_no
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_oneway_yes
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_railway_subway
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_surface_asphalt
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_toll_yes
4ac3f3a5f964a520989d20e3,Chinese Restaurant,roads_tunnel_yes
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_highway_primary
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_highway_primary
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_highway_primary
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_oneway_no
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_oneway_no
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_oneway_yes
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_railway_ventilation_shaft
4b9c08adf964a5201c4336e3,Gym / Fitness Center,roads_surface_asphalt
4f9f70c5e4b061430ded05d7,Home (private),roads_bicycle_no
4f9f70c5e4b061430ded05d7,Home (private),roads_foot_no
4f9f70c5e4b061430ded05d7,Home (private),roads_highway_secondary
4f9f70c5e4b061430ded05d7,Home (private),roads_highway_primary
4f9f70c5e4b061430ded05d7,Home (private),roads_oneway_yes
4f9f70c5e4b061430ded05d7,Home (private),roads_oneway_yes
4f9f70c5e4b061430ded05d7,Home (private),roads_railway_subway
4f9f70c5e4b061430ded05d7,Home (private),roads_railway_rail
4f9f70c5e4b061430ded05d7,Home (private),roads_service_yard
4f9f70c5e4b061430ded05d7,Home (private),roads_surface_asphalt
4f9f70c5e4b061430ded05d7,Home (private),roads_surface_asphalt
4f9f70c5e4b061430ded05d7,Home (private),roads_tunnel_yes
3fd66200f964a52093e31ee3,Bar,roads_bicycle_yes
3fd66200f964a52093e31ee3,Bar,roads_bicycle_yes
3fd66200f964a52093e31ee3,Bar,roads_highway_secondary
3fd66200f964a52093e31ee3,Bar,roads_highway_secondary
3fd66200f964a52093e31ee3,Bar,roads_oneway_no
3fd66200f964a52093e31ee3,Bar,roads_oneway_no
3fd66200f964a52093e31ee3,Bar,roads_surface_asphalt
3fd66200f964a52093e31ee3,Bar,roads_surface_asphalt
4a1426b9f964a5200b781fe3,Pizza Place,roads_railway_subway
4a1426b9f964a5200b781fe3,Pizza Place,roads_railway_subway
4a1426b9f964a5200b781fe3,Pizza Place,roads_railway_subway
4a1426b9f964a5200b781fe3,Pizza Place,roads_tunnel_yes
4a1426b9f964a5200b781fe3,Pizza Place,roads_tunnel_yes
4a1426b9f964a5200b781fe3,Pizza Place,roads_tunnel_yes
407dd080f964a5207af21ee3,Bar,roads_bicycle_yes
407dd080f964a5207af21ee3,Bar,roads_highway_secondary
407dd080f964a5207af21ee3,Bar,roads_highway_primary
407dd080f964a5207af21ee3,Bar,roads_oneway_yes
407dd080f964a5207af21ee3,Bar,roads_oneway_yes
407dd080f964a5207af21ee3,Bar,roads_railway_subway
407dd080f964a5207af21ee3,Bar,roads_railway_ventilation_shaft
407dd080f964a5207af21ee3,Bar,roads_surface_asphalt
407dd080f964a5207af21ee3,Bar,roads_surface_asphalt
407dd080f964a5207af21ee3,Bar,roads_tunnel_yes
4d53594c08a7b1f76ebf3192,Bar,roads_highway_secondary
4d53594c08a7b1f76ebf3192,Bar,roads_highway_secondary
4d53594c08a7b1f76ebf3192,Bar,roads_highway_secondary
4d53594c08a7b1f76ebf3192,Bar,roads_highway_secondary
4d53594c08a7b1f76ebf3192,Bar,roads_highway_secondary
4d53594c08a7b1f76ebf3192,Bar,roads_oneway_no
49ccd495f964a52091591fe3,Coffee Shop,roads_bicycle_no
49ccd495f964a52091591fe3,Coffee Shop,roads_bicycle_yes
49ccd495f964a52091591fe3,Coffee Shop,roads_covered_no
49ccd495f964a52091591fe3,Coffee Shop,roads_highway_trunk
49ccd495f964a52091591fe3,Coffee Shop,roads_highway_secondary
49ccd495f964a52091591fe3,Coffee Shop,roads_oneway_no
49ccd495f964a52091591fe3,Coffee Shop,roads_oneway_yes
49ccd495f964a52091591fe3,Coffee Shop,roads_railway_subway
49ccd495f964a52091591fe3,Coffee Shop,roads_surface_concrete
49ccd495f964a52091591fe3,Coffee Shop,roads_surface_asphalt
49ccd495f964a52091591fe3,Coffee Shop,roads_tunnel_yes
4c72513113228cfafaa82a65,Home (private),roads_highway_secondary
4c72513113228cfafaa82a65,Home (private),roads_highway_secondary
4c72513113228cfafaa82a65,Home (private),roads_highway_secondary
4c72513113228cfafaa82a65,Home (private),roads_highway_secondary
4c72513113228cfafaa82a65,Home (private),roads_highway_secondary
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_bridge_yes
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_highway_motorway_link
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_highway_trunk
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_highway_secondary
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_highway_primary
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_oneway_no
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_oneway_yes
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_railway_subway
4f7e62a3e4b043dab437a2ef,Neighborhood,roads_surface_asphalt
4ac18b00f964a520719720e3,Office,roads_bicycle_yes
4ac18b00f964a520719720e3,Office,roads_highway_secondary
4ac18b00f964a520719720e3,Office,roads_highway_secondary_link
4ac18b00f964a520719720e3,Office,roads_highway_primary
4ac18b00f964a520719720e3,Office,roads_oneway_no
4ac18b00f964a520719720e3,Office,roads_oneway_yes
4ac18b00f964a520719720e3,Office,roads_railway_subway
4ac18b00f964a520719720e3,Office,roads_railway_subway
4ac18b00f964a520719720e3,Office,roads_surface_asphalt
4ac18b00f964a520719720e3,Office,roads_surface_asphalt
4ac18b00f964a520719720e3,Office,roads_tunnel_yes
4ac18b00f964a520719720e3,Office,roads_tunnel_yes
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_bicycle_no
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_bicycle_yes
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_bridge_yes
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_foot_no
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_highway_trunk_link
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_highway_trunk
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_highway_secondary
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_highway_primary
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_oneway_no
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_oneway_yes
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_oneway_yes
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_railway_subway
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_surface_concrete
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_surface_asphalt
4a6f67e3f964a52018d61fe3,Gym / Fitness Center,roads_tunnel_yes
4c51e818048b1b8da7c1b42f,Medical Center,roads_bicycle_yes
4c51e818048b1b8da7c1b42f,Medical Center,roads_foot_yes
4c51e818048b1b8da7c1b42f,Medical Center,roads_highway_primary_link
4c51e818048b1b8da7c1b42f,Medical Center,roads_highway_primary
4c51e818048b1b8da7c1b42f,Medical Center,roads_oneway_yes
4c51e818048b1b8da7c1b42f,Medical Center,roads_oneway_yes
4c51e818048b1b8da7c1b42f,Medical Center,roads_surface_asphalt
4c51e818048b1b8da7c1b42f,Medical Center,roads_surface_asphalt
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_bicycle_designated
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_bicycle_use_sidepath
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_foot_no
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_foot_use_sidepath
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_highway_primary_link
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_highway_secondary
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_highway_primary
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_oneway_no
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_oneway_yes
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_oneway_yes
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_railway_subway
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_railway_subway
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_surface_asphalt
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_tunnel_yes
49eb2940f964a520a8661fe3,Food & Drink Shop,roads_tunnel_yes
4a7f4eb1f964a520a5f31fe3,Office,roads_bicycle_no
4a7f4eb1f964a520a5f31fe3,Office,roads_foot_no
4a7f4eb1f964a520a5f31fe3,Office,roads_foot_yes
4a7f4eb1f964a520a5f31fe3,Office,roads_highway_secondary
4a7f4eb1f964a520a5f31fe3,Office,roads_highway_primary
4a7f4eb1f964a520a5f31fe3,Office,roads_highway_primary
4a7f4eb1f964a520a5f31fe3,Office,roads_oneway_yes
4a7f4eb1f964a520a5f31fe3,Office,roads_oneway_yes
4a7f4eb1f964a520a5f31fe3,Office,roads_railway_subway
4a7f4eb1f964a520a5f31fe3,Office,roads_railway_rail
4a7f4eb1f964a520a5f31fe3,Office,roads_surface_asphalt
4a7f4eb1f964a520a5f31fe3,Office,roads_surface_asphalt
4a7f4eb1f964a520a5f31fe3,Office,roads_tunnel_yes
4a7f4eb1f964a520a5f31fe3,Office,roads_tunnel_yes
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_foot_no
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_highway_primary
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_highway_primary
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_highway_primary
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_oneway_yes
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_oneway_yes
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_oneway_yes
4b146314f964a5205da223e3,Drugstore / Pharmacy,roads_surface_asphalt
4acf7cadf964a52003d420e3,Food Truck,roads_bicycle_yes
4acf7cadf964a52003d420e3,Food Truck,roads_highway_secondary
4acf7cadf964a52003d420e3,Food Truck,roads_highway_secondary
4acf7cadf964a52003d420e3,Food Truck,roads_highway_secondary_link
4acf7cadf964a52003d420e3,Food Truck,roads_oneway_no
4acf7cadf964a52003d420e3,Food Truck,roads_oneway_yes
4acf7cadf964a52003d420e3,Food Truck,roads_oneway_yes
4acf7cadf964a52003d420e3,Food Truck,roads_railway_subway
4acf7cadf964a52003d420e3,Food Truck,roads_railway_subway
4acf7cadf964a52003d420e3,Food Truck,roads_surface_asphalt
4acf7cadf964a52003d420e3,Food Truck,roads_surface_asphalt
4acf7cadf964a52003d420e3,Food Truck,roads_tunnel_yes
4acf7cadf964a52003d420e3,Food Truck,roads_tunnel_yes
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_highway_secondary
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_highway_secondary
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_highway_secondary
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_oneway_no
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_oneway_no
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_oneway_no
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_surface_asphalt
4a4370ecf964a52089a61fe3,Southern / Soul Food Restaurant,roads_surface_asphalt
4c6c08cd6af58cfa62998517,Bank,roads_highway_primary_link
4c6c08cd6af58cfa62998517,Bank,roads_highway_primary
4c6c08cd6af58cfa62998517,Bank,roads_highway_primary
4c6c08cd6af58cfa62998517,Bank,roads_oneway_yes
4c6c08cd6af58cfa62998517,Bank,roads_oneway_yes
4c6c08cd6af58cfa62998517,Bank,roads_oneway_yes
4c6c08cd6af58cfa62998517,Bank,roads_surface_concrete:plates
4fa4127ae4b047f0eb39b535,Bank,roads_bicycle_designated
4fa4127ae4b047f0eb39b535,Bank,roads_bridge_yes
4fa4127ae4b047f0eb39b535,Bank,roads_bridge_yes
4fa4127ae4b047f0eb39b535,Bank,roads_covered_yes
4fa4127ae4b047f0eb39b535,Bank,roads_highway_secondary
4fa4127ae4b047f0eb39b535,Bank,roads_oneway_no
4fa4127ae4b047f0eb39b535,Bank,roads_railway_subway
4fa4127ae4b047f0eb39b535,Bank,roads_railway_subway
4fa4127ae4b047f0eb39b535,Bank,roads_service_crossover
4fa4127ae4b047f0eb39b535,Bank,roads_surface_asphalt
4c19333a98f4a59336b8fff5,Office,roads_highway_secondary
4c19333a98f4a59336b8fff5,Office,roads_oneway_yes
4c19333a98f4a59336b8fff5,Office,roads_railway_subway
4c19333a98f4a59336b8fff5,Office,roads_railway_subway
4c19333a98f4a59336b8fff5,Office,roads_surface_asphalt
4c19333a98f4a59336b8fff5,Office,roads_tunnel_yes
4c19333a98f4a59336b8fff5,Office,roads_tunnel_yes
4c34fae3452620a1280c260f,Pizza Place,roads_bridge_yes
4c34fae3452620a1280c260f,Pizza Place,roads_railway_subway
4c34fae3452620a1280c260f,Pizza Place,roads_railway_subway
4c34fae3452620a1280c260f,Pizza Place,roads_railway_subway
4c34fae3452620a1280c260f,Pizza Place,roads_service_yard
4c34fae3452620a1280c260f,Pizza Place,roads_service_yard
4c34fae3452620a1280c260f,Pizza Place,roads_tunnel_yes
4c34fae3452620a1280c260f,Pizza Place,roads_tunnel_yes
4c51a6d03940be9a09403809,Neighborhood,roads_bridge_yes
4c51a6d03940be9a09403809,Neighborhood,roads_highway_secondary
4c51a6d03940be9a09403809,Neighborhood,roads_oneway_no
4c51a6d03940be9a09403809,Neighborhood,roads_railway_subway
4c51a6d03940be9a09403809,Neighborhood,roads_railway_subway
4c51a6d03940be9a09403809,Neighborhood,roads_railway_abandoned
4c51a6d03940be9a09403809,Neighborhood,roads_service_crossover
